trial,has_wave,has_rotation,final_energy,max_amplitude
250,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.028249839320778847,0.2884303033351898
251,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03600316494703293,0.2605300843715668
252,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.024374086409807205,0.2052244246006012
253,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.033026717603206635,0.29210755228996277
254,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04230773448944092,0.21205270290374756
255,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.024681750684976578,0.30603116750717163
256,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0371929369866848,0.2297586053609848
257,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04487527161836624,0.2634798288345337
258,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03409874066710472,0.24724645912647247
259,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03366000950336456,0.1884472370147705
260,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04956163838505745,0.2298002690076828
261,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.051439203321933746,0.22029034793376923
262,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.037756964564323425,0.22127823531627655
263,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.05632751062512398,0.2397281974554062
264,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03805667906999588,0.25494706630706787
265,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.039925266057252884,0.27258798480033875
266,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0422273650765419,0.24820151925086975
267,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02726989984512329,0.3043687343597412
268,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03745144605636597,0.2359391748905182
269,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04256182536482811,0.25003260374069214
270,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.032792262732982635,0.23357896506786346
271,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03598564863204956,0.2894945740699768
272,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.030257809907197952,0.23308415710926056
273,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03581427037715912,0.2173033505678177
274,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.036863282322883606,0.27004358172416687
275,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02265501394867897,0.18410126864910126
276,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.05168828368186951,0.3353292644023895
277,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.05258893594145775,0.23026195168495178
278,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0319676399230957,0.2779827117919922
279,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.028376486152410507,0.2849218547344208
280,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.032222189009189606,0.2274976223707199
281,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.033778298646211624,0.2844841182231903
282,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04297007620334625,0.22374358773231506
283,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04815906286239624,0.29148563742637634
284,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.05034662038087845,0.23447072505950928
285,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02727733738720417,0.22315414249897003
286,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02597033977508545,0.2805292308330536
287,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.036366622895002365,0.27623242139816284
288,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.027753762900829315,0.19482117891311646
289,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.027701320126652718,0.2679075002670288
290,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.047101400792598724,0.214729905128479
291,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.035152189433574677,0.21205821633338928
292,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04675256460905075,0.2464187890291214
293,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03600477799773216,0.20479924976825714
294,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02847813069820404,0.2273825705051422
295,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04145495593547821,0.24856829643249512
296,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03419332206249237,0.2432488054037094
297,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02740003913640976,0.19429533183574677
298,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026696784421801567,0.28259146213531494
299,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.028949137777090073,0.2399776726961136
300,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04101269692182541,0.2897162139415741
301,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03339613229036331,0.23971496522426605
302,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03717115521430969,0.2232925146818161
303,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.052291203290224075,0.22881661355495453
304,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.041776396334171295,0.27940624952316284
305,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03609612584114075,0.14751921594142914
306,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04018568992614746,0.21793857216835022
307,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.028942715376615524,0.19078367948532104
308,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04013022035360336,0.236153244972229
309,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03248610347509384,0.1915019452571869
310,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04332374781370163,0.2068164199590683
311,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03054036572575569,0.2544279992580414
312,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03507750481367111,0.22980749607086182
313,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03551345691084862,0.3065907657146454
314,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03843081369996071,0.24073271453380585
315,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04289839789271355,0.22084592282772064
316,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03651734068989754,0.21436674892902374
317,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.057279765605926514,0.20558033883571625
318,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03146980702877045,0.27491986751556396
319,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03731386363506317,0.32420113682746887
320,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026517998427152634,0.20809030532836914
321,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02792944759130478,0.27804404497146606
322,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.045907121151685715,0.19894318282604218
323,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.029158033430576324,0.21112151443958282
324,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03041270561516285,0.324442595243454
325,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03841979056596756,0.2686489522457123
326,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03662460297346115,0.21111242473125458
327,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04081027954816818,0.27948519587516785
328,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0346703976392746,0.24247486889362335
329,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.043612368404865265,0.27546536922454834
330,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.030302608385682106,0.20854540169239044
331,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.029661232605576515,0.24372068047523499
332,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0452636182308197,0.25758931040763855
333,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026998206973075867,0.3267114758491516
334,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.038947686553001404,0.2439202517271042
335,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04289768636226654,0.28460684418678284
336,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02270917221903801,0.2720986306667328
337,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03692787140607834,0.2882555425167084
338,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03948250412940979,0.2420394867658615
339,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03997670114040375,0.2872200012207031
340,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.024974366649985313,0.20020456612110138
341,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03340325877070427,0.1870029717683792
342,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.025263715535402298,0.256145715713501
343,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03127902373671532,0.22023256123065948
344,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.030251169577240944,0.30519768595695496
345,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03804335743188858,0.24422787129878998
346,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026859702542424202,0.3321816623210907
347,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.041109293699264526,0.24912551045417786
348,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03193286806344986,0.20366977155208588
349,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026446234434843063,0.2550654113292694
350,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03108738735318184,0.32438963651657104
351,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.057396069169044495,0.24777232110500336
352,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03596533089876175,0.28790441155433655
353,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04707986116409302,0.28390735387802124
354,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.030337167903780937,0.24474088847637177
355,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03193781524896622,0.3422147333621979
356,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.038216326385736465,0.2774296998977661
357,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.028122637420892715,0.2560823857784271
358,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026445822790265083,0.25914523005485535
359,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.05056865140795708,0.2756733298301697
360,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03645050525665283,0.21830414235591888
361,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04279915243387222,0.21784065663814545
362,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03489062935113907,0.25932934880256653
363,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02829783782362938,0.2726842164993286
364,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.049353741109371185,0.209445521235466
365,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.022839941084384918,0.2904127538204193
366,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.040921956300735474,0.29939597845077515
367,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.044499266892671585,0.311382919549942
368,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0473523810505867,0.1864004135131836
369,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03784431517124176,0.27382370829582214
370,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04331769794225693,0.2226041555404663
371,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03588132932782173,0.2165948897600174
372,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.039066132158041,0.19120356440544128
373,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.052700359374284744,0.28042393922805786
374,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026464957743883133,0.2354734241962433
375,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.032303303480148315,0.30010151863098145
376,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03400048613548279,0.26379433274269104
377,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04874509200453758,0.23470106720924377
378,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.027049971744418144,0.21859197318553925
379,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.027379319071769714,0.2367248386144638
380,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03036501631140709,0.3129250109195709
381,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.037047192454338074,0.23352742195129395
382,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03443891555070877,0.28578972816467285
383,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03706679865717888,0.2420257329940796
384,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03379153460264206,0.23878608644008636
385,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03853288292884827,0.3167196214199066
386,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03934955596923828,0.2277710735797882
387,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.047679007053375244,0.20560120046138763
388,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03493804484605789,0.1954338401556015
389,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.039695966988801956,0.26891717314720154
390,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03159269690513611,0.28869327902793884
391,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03190455585718155,0.2716693580150604
392,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0400586873292923,0.233648419380188
393,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04043445736169815,0.27341461181640625
394,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03337625041604042,0.19447147846221924
395,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0410795584321022,0.29725727438926697
396,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02674534171819687,0.26796162128448486
397,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.058519456535577774,0.17066028714179993
398,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.045517414808273315,0.22907426953315735
399,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.030899181962013245,0.19447310268878937
400,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03603194281458855,0.2224639505147934
401,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03254031389951706,0.2901040017604828
402,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03448788821697235,0.24118304252624512
403,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.028188245370984077,0.2516847550868988
404,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03243079036474228,0.2204548418521881
405,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02892378531396389,0.26965948939323425
406,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.032573990523815155,0.3508228063583374
407,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.025304723531007767,0.2723369002342224
408,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03646698221564293,0.3096892237663269
409,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03498038277029991,0.19808681309223175
410,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03092643991112709,0.2874089181423187
411,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04208990931510925,0.23016221821308136
412,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.043414633721113205,0.3330927789211273
413,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03006906993687153,0.2067786008119583
414,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04402540624141693,0.2293918877840042
415,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.05052100867033005,0.18211473524570465
416,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03814007341861725,0.21249328553676605
417,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02589491754770279,0.23592565953731537
418,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.048683054745197296,0.269430547952652
419,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.050730880349874496,0.17979153990745544
420,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.036312080919742584,0.215524360537529
421,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04336666315793991,0.3009619414806366
422,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04698894917964935,0.23376551270484924
423,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.031808458268642426,0.21766498684883118
424,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03894587606191635,0.2617033123970032
425,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03881259262561798,0.21405711770057678
426,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03721551224589348,0.24285303056240082
427,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.037463799118995667,0.2503165006637573
428,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.037136904895305634,0.3180966377258301
429,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.039931997656822205,0.2535606026649475
430,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03689591586589813,0.25961872935295105
431,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02971600741147995,0.20936062932014465
432,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.025943070650100708,0.2616444230079651
433,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0337522067129612,0.2637960612773895
434,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03116525709629059,0.35840311646461487
435,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03430120274424553,0.2362380474805832
436,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026743687689304352,0.18031401932239532
437,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02892308682203293,0.2208460420370102
438,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03476235643029213,0.19973699748516083
439,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02476027049124241,0.33415934443473816
440,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0352364145219326,0.280040442943573
441,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03025011718273163,0.23971281945705414
442,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.034834228456020355,0.31396326422691345
443,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03410405293107033,0.20952396094799042
444,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.028708534315228462,0.24228422343730927
445,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03514096140861511,0.22993791103363037
446,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.041307710111141205,0.22682367265224457
447,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.030452080070972443,0.2221398651599884
448,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04192454367876053,0.2627637982368469
449,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.033816613256931305,0.21418073773384094
450,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.026712389662861824,0.25607773661613464
451,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04041071608662605,0.22956638038158417
452,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.042617425322532654,0.26269832253456116
453,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03222478926181793,0.2571011483669281
454,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03280021622776985,0.30001574754714966
455,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04640625789761543,0.272339403629303
456,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.032210320234298706,0.22937794029712677
457,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03576171398162842,0.28125250339508057
458,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.031351521611213684,0.2569274306297302
459,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03422936424612999,0.19803230464458466
460,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04894408956170082,0.23330707848072052
461,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03966311737895012,0.24237211048603058
462,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0358075350522995,0.22613783180713654
463,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.038763657212257385,0.23107950389385223
464,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.029078485444188118,0.186602383852005
465,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04759842902421951,0.2296709567308426
466,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.038886163383722305,0.238462433218956
467,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04295264557003975,0.27454790472984314
468,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04686548933386803,0.21618230640888214
469,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.035349681973457336,0.1892634779214859
470,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03665546327829361,0.21327553689479828
471,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.033601224422454834,0.20923911035060883
472,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03432711958885193,0.291774719953537
473,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03658071905374527,0.36946773529052734
474,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.027767285704612732,0.27555739879608154
475,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03778297081589699,0.23514628410339355
476,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03976152464747429,0.2908758223056793
477,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03276980295777321,0.16552609205245972
478,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03906635567545891,0.18116824328899384
479,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02658838778734207,0.23784470558166504
480,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03397595137357712,0.33078935742378235
481,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02832566201686859,0.27315768599510193
482,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.025899285450577736,0.26035287976264954
483,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.024446282535791397,0.21353565156459808
484,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04145710915327072,0.2520568370819092
485,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04749190807342529,0.2596823275089264
486,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02931717224419117,0.19603243470191956
487,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04463855177164078,0.25884950160980225
488,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03439977765083313,0.25258708000183105
489,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.027533093467354774,0.24182216823101044
490,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03080354817211628,0.26086100935935974
491,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02618914283812046,0.20117345452308655
492,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.023115895688533783,0.265062153339386
493,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03921031951904297,0.2469545602798462
494,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.02973552606999874,0.2614569664001465
495,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.04213865101337433,0.24723878502845764
496,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.035075269639492035,0.2490062266588211
497,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.041899070143699646,0.19140124320983887
498,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.03984319791197777,0.22951331734657288
499,"tensor(True, device='cuda:0')","tensor(True, device='cuda:0')",0.0438368134200573,0.295820951461792
